datapoint_id,ref,study,doi,np_class,np_composition,np_size_nm,base_oil_category,base_oil_specific,concentration_wt_pct,load_N,tribometer,test_conditions,baseline_cof,nano_cof,cof_reduction_pct,wear_metric,baseline_wear,nano_wear,wear_reduction_pct,wear_unit,cof_source,wear_source,quote,confidence,notes,source_type,np_class_note,np_size_nm_num,concentration_wt_pct_num,load_N_num,baseline_cof_num,nano_cof_num,cof_reduction_pct_num,baseline_wear_num,nano_wear_num,wear_reduction_pct_num,conc_basis,cls_metal,cls_metal_oxide,cls_carbon,cls_metal_sulfide,cls_hybrid,oil_mineral,oil_pao,oil_synth_ester,oil_veg_bio,oil_water,oil_mixed,has_cof,has_wear,size_imputed_flag,np_size_nm_imp
D096,[46],Wang 2020 Tribol Int,10.1016/j.triboint.2020.106228,Hybrid,Ag/rGO (L-Ag@rGO),56.0,Mineral,liquid paraffin (PL),0.1,392.0,"four-ball MM-W1B, GCr15 balls 12.7mm 62HRC","392 N, 1200 rpm, 30 min, RT",0.102,0.061,40.0,WSD,0.78,0.496,36.4,mm,Abstract/Fig5/p.5,Abstract/Fig5/p.5,0.1 wt% addition of this composite could readily reduce the friction coefficient and wear spot diameter by 40% and 36%,High,"Optimum conc 0.1 wt% L-Ag@rGO (laser-made Ag nanospheres on rGO; mean 56 nm, Ag raw 60-120 nm). Avg FC 0.102->0.061; WSD vs pure PL 0.78 mm. Ra 3.043->0.463 um. Beat GO/rAg/sAg/Ag@GO & commercial ZDDP/TAB/PPE.",folder-PDF,,56.0,0.1,392.0,0.102,0.061,40.0,0.78,0.496,36.4,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,0,56.0
D097,[46],Wang 2020 Tribol Int,10.1016/j.triboint.2020.106228,Hybrid,Ag/rGO (L-Ag@rGO),56.0,Mineral,liquid paraffin (PL),0.15,392.0,"four-ball MM-W1B, GCr15 balls 12.7mm 62HRC","392 N, 1200 rpm, 30 min, RT",0.102,0.072,29.4,WSD,,,,,Fig6/p.6,,"when the addition concentration is 0.15 wt%, the Avg. FC is 0.072 and decreases by 29.4%",High,Over-optimum conc; performance declines above 0.1 wt%. WSD not reported at this conc.,folder-PDF,,56.0,0.15,392.0,0.102,0.072,29.4,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,0,56.0
D098,[46],Wang 2020 Tribol Int,10.1016/j.triboint.2020.106228,Hybrid,Ag/rGO (L-Ag@rGO),56.0,Mineral,liquid paraffin (PL),0.2,392.0,"four-ball MM-W1B, GCr15 balls 12.7mm 62HRC","392 N, 1200 rpm, 30 min, RT",0.102,0.082,19.6,WSD,,,,,Fig6/p.6,,"when the addition concentration is 0.2 wt%, the Avg. FC is 0.082 and decreases by 19.6%",High,"Excess additive agglomerates, reducing benefit. WSD not reported at this conc.",folder-PDF,,56.0,0.2,392.0,0.102,0.082,19.6,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,0,56.0
D099,[47],Wang 2018 Appl Surf Sci,10.1016/j.apsusc.2017.09.207,Metal,Cu nanoparticles,2.5,Vegetable-Bio,rapeseed oil,0.2,5.0,"MS-T3000 ball-on-disk, GCr15 ball 4mm 62HRC, 45# steel disk","5 N, 300 rpm (0.094 m/s), 30 min, RT",0.095,,7.4,wear-scar-width,,,10.9,,p.636,p.636,0.2 wt% Cu NPs of 7.4% and 10.9%,High,Individual Cu NPs (2-3 nm; aggregate 10-12 nm) component. Only % reductions given (absolutes in Fig10b). Base oil FC 0.095.,folder-PDF,,2.5,0.2,5.0,0.095,,7.4,,,10.9,wt%,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2.5
D100,[47],Wang 2018 Appl Surf Sci,10.1016/j.apsusc.2017.09.207,Carbon,MWCNT,25.0,Vegetable-Bio,rapeseed oil,0.2,5.0,"MS-T3000 ball-on-disk, GCr15 ball 4mm 62HRC, 45# steel disk","5 N, 300 rpm (0.094 m/s), 30 min, RT",0.095,,14.7,wear-scar-width,,,16.4,,p.636,p.636,0.2 wt% CNTs of 14.7% and 16.4%,High,"Individual MWCNT (diam 20-30 nm, length 10-30 um; size=mean diam) component. % reductions only.",folder-PDF,,25.0,0.2,5.0,0.095,,14.7,,,16.4,wt%,0,0,1,0,0,0,0,0,1,0,0,1,1,0,25.0
D101,[47],Wang 2018 Appl Surf Sci,10.1016/j.apsusc.2017.09.207,Hybrid,Cu/PDA/CNTs (Cu on polydopamine-CNT),5.0,Vegetable-Bio,rapeseed oil,0.2,5.0,"MS-T3000 ball-on-disk, GCr15 ball 4mm 62HRC, 45# steel disk","5 N, 300 rpm (0.094 m/s), 30 min, RT",0.095,0.063,33.5,wear-scar-width,,,23.7,,Abstract/p.636,Abstract/p.636,the friction coefficient and wear track width using the 0.2 wt% Cu/PDA/CNTs is reduced by 33.5% and 23.7%,High,"Novel optimum additive (0.2 wt%): Cu NPs avg 5 nm (4-7 nm) on PDA-functionalized MWCNT. Cu/CNTs (no PDA) gave -21.9%/-18.3%. nano FC~0.063 vs base 0.095. Base oil labeled rapeseed (title/abstract/materials) but body text also says 'soybean oil' (likely copy error). Optimum at 5 N, 300 rpm.",folder-PDF,,5.0,0.2,5.0,0.095,0.063,33.5,,,23.7,wt%,0,0,0,0,1,0,0,0,1,0,0,1,1,0,5.0
D102,[49],Luo 2014 Ceram Int,10.1016/j.ceramint.2014.03.181,Hybrid,Al2O3/TiO2 nanocomposite (KH-560 modified),75.0,Mineral,"mineral lubricating oil (density 885 kg/m3, VI 95)",0.1,147.0,four-ball (MMU-10G),four-ball; 75C; 1450 rpm; 1800 s; steel balls,,,20.51,WSD,570.78,319.63,44.0,um,Table 3 (four-ball),Table 3 / p.10104-05 text,"WSD is the smallest (319.63um) and decreases by 44%, compared with 570.78um of pure lubricating oil; friction coefficient by 20.51%",High,Optimum conc 0.1 wt%. Two oxides combined=Hybrid. Also thrust-ring test (200 N): COF reduced 22.15% at 0.1 wt%. COF absolute values only in figures.,folder-PDF,,75.0,0.1,147.0,,,20.51,570.78,319.63,44.0,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,0,75.0
D103,[49],Luo 2014 Ceram Int,10.1016/j.ceramint.2014.03.181,Metal-Oxide,"Al2O3 nanoparticles (pure, comparison)",,Mineral,"mineral lubricating oil (density 885 kg/m3, VI 95)",0.1,147.0,four-ball (MMU-10G),four-ball; 75C; 1450 rpm; 1800 s; steel balls,,,17.61,WSD,,,41.75,um,Table 3,Table 3,Al2O3 0.1 [wt%] 17.61 [COF red %] 41.75 [WSD red %] (Table 3),High,"Pure Al2O3 additive, four-ball comparison at 0.1 wt%. NP size not specified for pure oxide. Baseline/nano WSD not given for pure oxides.",folder-PDF,,,0.1,147.0,,,17.61,,,41.75,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,1,20.0
D104,[49],Luo 2014 Ceram Int,10.1016/j.ceramint.2014.03.181,Metal-Oxide,"TiO2 nanoparticles (pure, comparison)",,Mineral,"mineral lubricating oil (density 885 kg/m3, VI 95)",0.1,147.0,four-ball (MMU-10G),four-ball; 75C; 1450 rpm; 1800 s; steel balls,,,13.23,WSD,,,11.78,um,Table 3,Table 3,TiO2 0.1 [wt%] 13.23 [COF red %] 11.78 [WSD red %] (Table 3),High,"Pure TiO2 additive, four-ball comparison at 0.1 wt%. NP size not specified.",folder-PDF,,,0.1,147.0,,,13.23,,,11.78,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,1,20.0
D105,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"CuO (alcothermal, ~4.35 nm crystallite)",4.35,Mineral,"mineral oil (0.8474 g/cm3, 45.7 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.104,0.113,-8.65,WSD,269.5,276.5,-2.6,um,Table 2,Fig 7 caption,Table 2: mineral oil COF 0.104->0.113; Fig6/7 caption WSD 269.5->276.5 um,High,CuO worsened COF & WSD in mineral oil (negative=worse). Best NP for mineral oil was ZnO. NP acts as third body.,folder-PDF,,4.35,0.5,10.0,0.104,0.113,-8.65,269.5,276.5,-2.6,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,4.35
D106,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"ZnO (alcothermal, ~11.71 nm crystallite)",11.71,Mineral,"mineral oil (0.8474 g/cm3, 45.7 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.104,0.099,4.81,WSD,269.5,256.0,5.01,um,Table 2,Fig 7 caption,Table 2: mineral oil COF 0.104->0.099; Fig6/7 caption WSD 269.5->256.0 um,High,ZnO best synergy with mineral oil (improved COF & WSD).,folder-PDF,,11.71,0.5,10.0,0.104,0.099,4.81,269.5,256.0,5.01,wt%,0,1,0,0,0,1,0,0,0,0,0,1,1,0,11.71
D107,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"CuO (alcothermal, ~4.35 nm crystallite)",4.35,PAO,"synthetic oil PAO/polyalphaolefin (0.8303 g/cm3, 79.92 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.108,0.084,22.22,WSD,303.5,280.2,7.68,um,Table 2,Fig 7 caption,Table 2: synthetic oil PAO/polyalphaolefin COF 0.108->0.084; Fig6/7 caption WSD 303.5->280.2 um,High,"CuO best synergy with synthetic PAO oil (best EP behaviour, lowest WSD).",folder-PDF,,4.35,0.5,10.0,0.108,0.084,22.22,303.5,280.2,7.68,wt%,0,1,0,0,0,0,1,0,0,0,0,1,1,0,4.35
D108,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"ZnO (alcothermal, ~11.71 nm crystallite)",11.71,PAO,"synthetic oil PAO/polyalphaolefin (0.8303 g/cm3, 79.92 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.108,0.096,11.11,WSD,303.5,293.0,3.46,um,Table 2,Fig 7 caption,Table 2: synthetic oil PAO/polyalphaolefin COF 0.108->0.096; Fig6/7 caption WSD 303.5->293.0 um,High,ZnO improved COF & WSD in PAO but CuO better for PAO.,folder-PDF,,11.71,0.5,10.0,0.108,0.096,11.11,303.5,293.0,3.46,wt%,0,1,0,0,0,0,1,0,0,0,0,1,1,0,11.71
D109,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"CuO (alcothermal, ~4.35 nm crystallite)",4.35,Vegetable-Bio,"epoxidized sunflower oil (0.98052 g/cm3, 149 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.051,0.061,-19.61,WSD,187.5,198.5,-5.87,um,Table 2,Fig 6 caption,Table 2: epoxidized sunflower oil COF 0.051->0.061; Fig6/7 caption WSD 187.5->198.5 um,High,Nanoparticles NOT beneficial in vegetable oil; worsened COF & WSD (negative=worse); veg oil already low friction via polar adsorption.,folder-PDF,,4.35,0.5,10.0,0.051,0.061,-19.61,187.5,198.5,-5.87,wt%,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4.35
D110,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"ZnO (alcothermal, ~11.71 nm crystallite)",11.71,Vegetable-Bio,"epoxidized sunflower oil (0.98052 g/cm3, 149 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.051,0.06,-17.65,WSD,187.5,202.0,-7.73,um,Table 2,Fig 6 caption,Table 2: epoxidized sunflower oil COF 0.051->0.060; Fig6/7 caption WSD 187.5->202.0 um,High,Nanoparticles worsened COF & WSD in sunflower oil; ZnO gave more wear than CuO.,folder-PDF,,11.71,0.5,10.0,0.051,0.06,-17.65,187.5,202.0,-7.73,wt%,0,1,0,0,0,0,0,0,1,0,0,1,1,0,11.71
D111,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"CuO (alcothermal, ~4.35 nm crystallite)",4.35,Vegetable-Bio,"epoxidized soybean oil (0.97988 g/cm3, 145 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.053,0.057,-7.55,WSD,203.5,230.2,-13.12,um,Table 2,Fig 6 caption,Table 2: epoxidized soybean oil COF 0.053->0.057; Fig6/7 caption WSD 203.5->230.2 um,High,Nanoparticles worsened COF & WSD in soybean oil (negative=worse).,folder-PDF,,4.35,0.5,10.0,0.053,0.057,-7.55,203.5,230.2,-13.12,wt%,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4.35
D112,[50],Alves 2013 Tribol Int,10.1016/j.triboint.2013.03.027,Metal-Oxide,"ZnO (alcothermal, ~11.71 nm crystallite)",11.71,Vegetable-Bio,"epoxidized soybean oil (0.97988 g/cm3, 145 cSt)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 60 min; AISI 52100 ball(6mm)/disk,0.053,0.062,-16.98,WSD,203.5,240.5,-18.18,um,Table 2,Fig 6 caption,Table 2: epoxidized soybean oil COF 0.053->0.062; Fig6/7 caption WSD 203.5->240.5 um,High,Nanoparticles worsened COF & WSD in soybean oil; ZnO worst (negative=worse).,folder-PDF,,11.71,0.5,10.0,0.053,0.062,-16.98,203.5,240.5,-18.18,wt%,0,1,0,0,0,0,0,0,1,0,0,1,1,0,11.71
D113,[51],Shaari 2015 J Teknologi,10.11113/jt.v76.5654,Metal-Oxide,"TiO2 (anatase, Aldrich)",22.97,Vegetable-Bio,palm oil biolubricant (commercial),0.05,392.0,four-ball (Ducom),four-ball ASTM D4172; 40 kgf (392 N); 1200 rpm; 15 min; 60-70C; AISI E-52100 balls 12.7mm,0.11,0.13,-18.18,WSD,,0.11,,mm2,p.71 text / Fig 4,p.71 text / Fig 5,Lub1 ... measured to be 0.13 [COF]; base oil (Lub0) is 0.11,Low,"HARD CASE: paper text garbled (OCR/writing). Lub1=0.05 wt%. COF worsened to 0.13 vs base 0.11. Wear reported 0.11 mm2 (paper labels value inconsistently as 'wear scar diameter' and 'wear scar volume'; unit mm2=area). No baseline(Lub0) wear value given, so %wear reduction not computable.",folder-PDF,,22.97,0.05,392.0,0.11,0.13,-18.18,,0.11,,wt%,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22.97
D114,[51],Shaari 2015 J Teknologi,10.11113/jt.v76.5654,Metal-Oxide,"TiO2 (anatase, Aldrich)",22.97,Vegetable-Bio,palm oil biolubricant (commercial),0.1,392.0,four-ball (Ducom),four-ball ASTM D4172; 40 kgf (392 N); 1200 rpm; 15 min; 60-70C; AISI E-52100 balls 12.7mm,0.11,0.11,0.0,WSD,,0.08,,mm2,p.71 text / Fig 4,p.71 text / Fig 5,Sample of lubricant with 0.1% wt of the TiO2 nanoadditives produced the lowest COF and wear scar diameter; Lub2 ... COF ... 0.11,Low,"HARD CASE: Lub2=0.1 wt% (optimum per abstract, lowest COF & wear). Reported COF 0.11 = base oil value (some text states 0.10). Lowest wear 0.08 mm2. Baseline wear not given -> %reduction blank. Confidence Low due to contradictory text.",folder-PDF,,22.97,0.1,392.0,0.11,0.11,0.0,,0.08,,wt%,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22.97
D115,[51],Shaari 2015 J Teknologi,10.11113/jt.v76.5654,Metal-Oxide,"TiO2 (anatase, Aldrich)",22.97,Vegetable-Bio,palm oil biolubricant (commercial),0.2,392.0,four-ball (Ducom),four-ball ASTM D4172; 40 kgf (392 N); 1200 rpm; 15 min; 60-70C; AISI E-52100 balls 12.7mm,0.11,0.12,-9.09,WSD,,0.11,,mm2,p.71 text / Fig 4,p.71 text / Fig 5,rising higher than Lub0 to 0.12 [COF] (Lub3),Low,HARD CASE: Lub3=0.2 wt%. COF worsened to 0.12 vs base 0.11. Wear 0.11 mm2. Baseline wear not given -> %reduction blank.,folder-PDF,,22.97,0.2,392.0,0.11,0.12,-9.09,,0.11,,wt%,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22.97
D116,[54],Gulzar 2017 Tribol Trans,10.1080/10402004.2016.1202366,Hybrid,TiO2/SiO2 nanocomposite (Sigma-Aldrich),37.0,Synthetic-Ester,palm TMP ester (bio-based trimethylolpropane ester),0.25,160.0,piston ring-cylinder liner reciprocating rig; + four-ball EP (ASTM D2783),"piston ring-cyl liner: 160 N cantilever, 500 rpm, 2.29 m/s, ~10 MPa, 70C, cast iron, friction 2h/wear 6h; four-ball EP 25C 1770 rpm AISI 52100",,,,mass-loss,,,,,Fig 6 (avg COF),Fig 7 / Table 5,Oil B demonstrates a slight improvement [in friction],Low,"Oil B=0.25 wt%. COF slight improvement, wear minimal improvement (both figure-only, no numeric COF/wear values). EP load-carrying (Table 5): weld point WP 160 kg (=blank), LNSL 70, ISL 80 (no change vs blank Oil A). Size: Table1=37nm, abstract states 50nm.",folder-PDF,,37.0,0.25,160.0,,,,,,,wt%,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37.0
D117,[54],Gulzar 2017 Tribol Trans,10.1080/10402004.2016.1202366,Hybrid,TiO2/SiO2 nanocomposite (Sigma-Aldrich),37.0,Synthetic-Ester,palm TMP ester (bio-based trimethylolpropane ester),0.5,160.0,piston ring-cylinder liner reciprocating rig; + four-ball EP (ASTM D2783),"piston ring-cyl liner: 160 N cantilever, 500 rpm, 2.29 m/s, ~10 MPa, 70C, cast iron, friction 2h/wear 6h; four-ball EP 25C 1770 rpm AISI 52100",,,,mass-loss,,,,,Fig 6 (avg COF),Fig 7 / Table 5,"Oil C, Oil D, and Oil E exhibit a significant enhancement of friction surfaces",Low,"Oil C=0.50 wt%. Significant COF enhancement, wear suppressed (figure-only, no numeric). EP Table 5: WP 165 kg (+3.1% vs 160), LNSL 80, ISL 90. Size Table1=37nm/abstract 50nm.",folder-PDF,,37.0,0.5,160.0,,,,,,,wt%,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37.0
D118,[54],Gulzar 2017 Tribol Trans,10.1080/10402004.2016.1202366,Hybrid,TiO2/SiO2 nanocomposite (Sigma-Aldrich),37.0,Synthetic-Ester,palm TMP ester (bio-based trimethylolpropane ester),0.75,160.0,piston ring-cylinder liner reciprocating rig; + four-ball EP (ASTM D2783),"piston ring-cyl liner: 160 N cantilever, 500 rpm, 2.29 m/s, ~10 MPa, 70C, cast iron, friction 2h/wear 6h; four-ball EP 25C 1770 rpm AISI 52100",,,,mass-loss,,,10.4,,Fig 6 (avg COF),p.16-18 text (Fig 7),Oil D provided the most adequate protection... wear loss was reduced by as much as 10.4% when Oil D was used compared with the blank palm TMP ester,Med,"Oil D=0.75 wt% OPTIMUM. Lowest COF (figure). Wear (mass-loss) reduced 10.4% vs blank - only explicit tribological reduction in paper. EP Table 5: WP 170 kg (+6.25% vs 160), ISL 100. Best dispersion stability.",folder-PDF,,37.0,0.75,160.0,,,,,,10.4,wt%,0,0,0,0,1,0,0,1,0,0,0,0,1,0,37.0
D119,[54],Gulzar 2017 Tribol Trans,10.1080/10402004.2016.1202366,Hybrid,TiO2/SiO2 nanocomposite (Sigma-Aldrich),37.0,Synthetic-Ester,palm TMP ester (bio-based trimethylolpropane ester),1.0,160.0,piston ring-cylinder liner reciprocating rig; + four-ball EP (ASTM D2783),"piston ring-cyl liner: 160 N cantilever, 500 rpm, 2.29 m/s, ~10 MPa, 70C, cast iron, friction 2h/wear 6h; four-ball EP 25C 1770 rpm AISI 52100",,,,mass-loss,,,,,Fig 6 (avg COF),Fig 7 / Table 5,highest wear loss was observed when wear tests are performed using Oil E ... attributed to its poor dispersion stability,Low,"Oil E=1.0 wt%. COF higher than Oil D (agglomeration) though still below blank; HIGHEST wear loss (worse than D) due to poor dispersion. Figure-only. EP Table 5: WP 170 kg, ISL 100.",folder-PDF,,37.0,1.0,160.0,,,,,,,wt%,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37.0
D120,[55],Jatti & Singh 2015 J Mech Sci Technol,10.1007/s12206-015-0141-y,Metal-Oxide,"CuO (Sigma-Aldrich, ball-milled)",40.0,Mineral,mineral multi-grade engine oil (Tide Water Oil Co.),0.5,60.0,pin-on-disc (ASTM G99),pin-on-disc ASTM G99; loads 40 & 60 N; speeds 0.5/1.0/1.5 m/s; sliding dist 600 m; boundary/mixed regime; LM6 Al pin / En31 disc (62 HRc),,,,wear-rate,,,,,Fig 5/7 (figure),Fig 6 (figure),Coefficient of friction also decreased with rising percentage of nanoparticle concentration ... up to a concentration of 1% by wt,Low,CuO 0.5 wt%. COF & wear-rate decrease with concentration (figures Fig5/6); no explicit numeric COF/wear values at 0.5 wt%. Load shown=60 N (conc plots Fig5c/6c at 60N); 40 N also tested.,folder-PDF,,40.0,0.5,60.0,,,,,,,wt%,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40.0
D121,[55],Jatti & Singh 2015 J Mech Sci Technol,10.1007/s12206-015-0141-y,Metal-Oxide,"CuO (Sigma-Aldrich, ball-milled)",40.0,Mineral,mineral multi-grade engine oil (Tide Water Oil Co.),1.0,60.0,pin-on-disc (ASTM G99),pin-on-disc ASTM G99; loads 40 & 60 N; speeds 0.5/1.0/1.5 m/s; sliding dist 600 m; boundary/mixed regime; LM6 Al pin / En31 disc (62 HRc),,,,wear-rate,,,,,Fig 5/7 (figure),Fig 6 (figure),"These films balance out at an optimum concentration of nanoparticles (about 1%). Thereafter, no effect ... on friction coefficient and wear rate",Low,"CuO 1.0 wt% = OPTIMUM (~1%); friction/wear reduction plateaus here, no further improvement beyond. ~50% COF reduction region (Stribeck). No explicit per-conc numeric values (figure-only). 40 & 60 N tested.",folder-PDF,,40.0,1.0,60.0,,,,,,,wt%,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40.0
D122,[55],Jatti & Singh 2015 J Mech Sci Technol,10.1007/s12206-015-0141-y,Metal-Oxide,"CuO (Sigma-Aldrich, ball-milled)",40.0,Mineral,mineral multi-grade engine oil (Tide Water Oil Co.),1.5,60.0,pin-on-disc (ASTM G99),pin-on-disc ASTM G99; loads 40 & 60 N; speeds 0.5/1.0/1.5 m/s; sliding dist 600 m; boundary/mixed regime; LM6 Al pin / En31 disc (62 HRc),,,50.0,wear-rate,,,,,Fig 5/7 (figure),Fig 6 (figure),the coefficient of friction with 1.5 wt % additive in mixed lubrication regime is 50% less than the base oil,High,CuO 1.5 wt%: 50% COF reduction in MIXED lubrication regime (Stribeck curve Fig 7) - only explicit numeric value. Marginal difference in boundary regime. Wear-rate reduced but plateaued past 1 wt%. Viscosity increased 18.26% at 1.5 wt%. Loads 40 & 60 N.,folder-PDF,,40.0,1.5,60.0,,,50.0,,,,wt%,0,1,0,0,0,1,0,0,0,0,0,1,0,0,40.0
D123,[59],Alves 2016 Tribol Int,10.1016/j.triboint.2016.01.050,Metal-Oxide,"CuO (microwave hydrothermal, oleic-acid coated)",5.0,PAO,"PAO/polyalphaolefin (88.21 cSt @40C, 150 VI)",0.1,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 0.01 m/s; 60 min; 1.4 GPa; boundary; AISI 52100 ball(6mm)/disk,0.124,0.104,16.13,WSD,417.0,356.0,14.63,um,Table 3,Table 3,"Best results were obtained for nanolubricants with 0.1wt% of CuO; WSD decreased by about 15% vs pure oil (0.124->0.104 COF; 417->356 um WSD, Table 3)",High,"OPTIMUM 0.1 wt%. Tiny 5 nm CuO (TEM 4.3 nm). Baseline=pure PAO (0 wt%): COF 0.124, WSD 417 um. Reductions computed from Table 3. More effective on wear than friction.",folder-PDF,,5.0,0.1,10.0,0.124,0.104,16.13,417.0,356.0,14.63,wt%,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5.0
D124,[59],Alves 2016 Tribol Int,10.1016/j.triboint.2016.01.050,Metal-Oxide,"CuO (microwave hydrothermal, oleic-acid coated)",5.0,PAO,"PAO/polyalphaolefin (88.21 cSt @40C, 150 VI)",0.25,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 0.01 m/s; 60 min; 1.4 GPa; boundary; AISI 52100 ball(6mm)/disk,0.124,0.112,9.68,WSD,417.0,363.0,12.95,um,Table 3,Table 3,"Table 3: 0.25 wt% COF 0.112, WSD 363 um vs pure PAO 0.124 / 417 um",High,Computed from Table 3. 0.25% and 0.5% showed same friction reduction behaviour (less than 0.1%).,folder-PDF,,5.0,0.25,10.0,0.124,0.112,9.68,417.0,363.0,12.95,wt%,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5.0
D125,[59],Alves 2016 Tribol Int,10.1016/j.triboint.2016.01.050,Metal-Oxide,"CuO (microwave hydrothermal, oleic-acid coated)",5.0,PAO,"PAO/polyalphaolefin (88.21 cSt @40C, 150 VI)",0.5,10.0,HFRR (ball-on-disk),HFRR; 10 N; 50C; 20 Hz; 1 mm stroke; 0.01 m/s; 60 min; 1.4 GPa; boundary; AISI 52100 ball(6mm)/disk,0.124,0.114,8.06,WSD,417.0,388.0,6.95,um,Table 3,Table 3,"Table 3: 0.50 wt% COF 0.114, WSD 388 um vs pure PAO 0.124 / 417 um",High,Computed from Table 3. Highest of the three concentrations (least improvement).,folder-PDF,,5.0,0.5,10.0,0.124,0.114,8.06,417.0,388.0,6.95,wt%,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5.0
D126,[60],Pena-Paras 2017 Wear,10.1016/j.wear.2017.01.044,Metal-Oxide,"Halloysite clay nanotubes (HNT), Al2Si2O5(OH)4.2H2O",50.0,Water-Based,water-based polymeric lubricant (metal-forming; 79.15 cSt @40C),0.01,3000.0,"block-on-ring (T-05, ASTM G-077-05); + four-ball EP (ITeE-PIB)",block-on-ring ASTM G-077-05; 3000 N (~0.8 GPa); 25C; 200 rpm; 1080 s; AISI D2 ring / AISI 1018 block,,,51.0,wear-volume,,,41.0,mm3,Fig 5 / p.890 text,Fig 5 / p.890 text,"Wear volume loss decreased by 41%, 70%, and 20% at HNT 0.01, 0.05, 0.10 wt%; COF reduced by 51%, 71%, and 49%",High,"HNT 0.01 wt%. FLAG np_class: halloysite is an aluminosilicate CLAY NANOTUBE, not a simple metal oxide - does not fit standard classes cleanly (could be Hybrid Al-Si oxide); recorded Metal-Oxide + flag. Tubular 30-70nm OD x 1-3um length. Scuffing delayed to 7.2s. Baseline/nano absolute wear-volume not tabulated (only % given).",folder-PDF,halloysite aluminosilicate clay -> mapped to Metal-Oxide,50.0,0.01,3000.0,,,51.0,,,41.0,wt%,0,1,0,0,0,0,0,0,0,1,0,1,1,0,50.0
